var_0,var_1,var_2,quality
33,34,52,47.34934205609343
40,37,16,20.997841009297105
32,5,16,7.098829111119838
16,30,47,41.70446426408193
8,44,4,4.407939962835598
8,44,7,8.4583473946862
16,19,38,26.464823881879806
16,19,30,26.465817642694514
43,24,33,33.47277114140511
22,23,49,32.08949089433671
8,22,44,30.606011046803424
30,20,17,22.330729920902307
29,16,22,22.38626450593504
25,41,51,56.984392915850975
15,44,28,37.58532974175041
51,35,12,15.650176589199159
37,51,13,16.932372620367673
26,31,3,3.2142759114585013
28,5,3,2.957196816296772
23,14,25,19.622490630018987
45,20,50,27.792333429815493
18,37,35,47.13466632997953
18,37,31,41.732447896088715
33,24,40,33.47207252665339
33,24,48,33.472059372597336
3,4,50,5.717076190100578
14,37,43,51.41014975985874
39,25,50,34.817267009622
28,17,4,4.407939962835598
18,25,52,34.817267009622
9,25,14,18.30076403091658
17,25,3,3.2142759114585013
50,51,14,18.30076403091658
6,46,40,54.35679421911139
6,46,45,60.919819342221345
34,31,46,43.097226837135224
46,38,25,33.4576900035561
50,51,18,23.900610977148432
46,38,20,26.413296927697473
28,26,37,36.12087089638449
21,44,9,11.276912654906864
8,11,35,15.387901103694123
8,11,32,15.387900603911827
39,37,20,26.413296927697473
28,23,48,32.089490833427156
39,24,48,33.472059372597336
30,18,14,18.286346012944175
28,23,45,32.0894910770654
50,36,22,29.323909181424458
50,36,20,26.413296927697473
48,18,20,24.73885255590313
12,48,24,32.126696921750955
12,48,26,35.054440217088775
18,10,26,13.979643353311856
31,15,38,20.93849125721881
18,10,24,13.97970492474602
12,48,22,29.323909181424458
30,29,28,37.21381108673817
24,46,22,29.323909181424458
37,16,14,18.00239635414653
23,20,35,27.7922718336768
19,36,4,4.407939962835598
4,4,47,5.71707619010081
43,48,48,65.3686190917192
6,21,19,25.057250022413267
7,38,15,19.68526130484939
15,12,6,7.1556849380709595
43,48,43,58.56290245592199
15,12,7,8.400248518250043
28,29,13,16.932372620367673
28,29,10,12.620147688152946
30,9,48,12.591671720921225
46,52,10,12.620147688152946
7,30,5,5.890279629015307
41,38,41,52.80378836127323
41,38,45,52.86855941846422
49,26,28,35.90204197501072
6,43,19,25.214035801652425
9,18,9,11.276912654906864
3,35,4,4.407939962835598
48,26,52,36.12149133638192
15,39,23,30.76697599895331
25,8,11,11.196906278709276
45,32,21,28.14622313103326
8,30,46,41.70446426408193
23,21,6,7.1556849380709595
14,32,44,44.48164254963941
16,3,25,4.409450636485277
41,36,45,50.021887007988454
14,46,9,11.276912654906864
41,36,48,50.022871683988406
6,41,14,18.30076403091658
29,32,39,44.47772691050105
40,16,37,22.387004366099898
13,31,9,11.276912654906864
8,48,48,65.3686190917192
14,40,14,18.30076403091658
8,48,44,59.85657231202865
45,27,19,25.237986194185726
29,32,35,44.446674753392266
47,34,37,47.251005969632466
48,24,19,25.237986194185726
11,24,16,20.997841009297105
10,38,34,45.99919706274036
13,27,41,37.53131222012274
30,13,29,18.14793269146918
33,47,50,65.2005027534093
26,32,4,4.407939962835598
18,35,26,35.054440217088775
29,6,33,8.44999638456852
45,39,13,16.932372620367673
28,43,8,9.99960770232176
41,17,46,23.739116017574677
4,27,23,30.76697599895331
6,34,9,11.276912654906864
38,15,34,20.938488790186113
42,50,25,33.4576900035561
48,10,6,7.1556849380709595
4,40,52,55.665289417225814
49,33,36,45.73467391593313
37,44,44,59.85657231202865
20,38,13,16.932372620367673
14,41,5,5.890279629015307
14,41,8,9.99960770232176
40,6,22,8.4499810314127
40,6,21,8.4499810314127
40,6,26,8.44999641461392
27,38,30,40.38215028692495
19,27,41,37.53131222012274
48,18,8,9.99960770232176
43,43,34,46.06599698712813
52,45,49,62.413447839295664
14,34,41,47.35723369349714
14,34,46,47.34949791947925
31,15,6,7.1556849380709595
28,48,9,11.276912654906864
22,27,5,5.890279629015307
15,5,18,7.098329647368508
28,48,3,3.2142759114585013
48,13,42,18.14793090645158
4,20,52,27.792333429815493
48,5,23,7.098095566665683
33,25,22,29.356973582605352
14,38,35,47.237870454975614
41,3,19,4.409426663920383
33,39,24,32.126696921750955
36,20,40,27.792334688152003
36,36,3,3.2142759114585013
31,13,7,8.4583473946862
36,36,6,7.1556849380709595
6,3,36,4.409450591536448
5,31,40,43.100367650731066
48,6,30,8.44999641461392
48,6,32,8.449996354523089
12,23,18,23.779258880129255
28,41,32,43.282895798363555
42,38,51,52.875508609546905
28,41,35,47.26342161951138
36,26,44,36.121486049093264
21,21,24,29.178997475463163
38,33,36,45.73467391593313
46,21,21,28.14622313103326
46,21,25,29.178997475463163
27,32,34,44.241002359785305
12,50,37,50.17189825546939
12,50,35,47.458612920062315
36,21,10,12.620147688152946
37,42,42,57.080569828104245
37,3,31,4.409450591536448
36,3,43,4.409450591763241
40,3,36,4.409450591536448
4,30,3,3.2142759114585013
19,43,39,52.94214670089968
11,17,40,23.739115930225882
22,10,12,13.657206021869147
4,32,29,38.86772884309323
10,10,13,13.790440152292467
29,30,3,3.2142759114585013
46,36,3,3.2142759114585013
30,4,25,5.717075308927212
11,48,27,36.34733218791116
30,4,28,5.717076279495899
17,34,39,47.29828586442646
52,25,42,34.81725774773982
34,4,16,5.716813272611976
34,4,14,5.716813272611976
4,38,5,5.890279629015307
6,8,4,4.407939962835598
33,49,49,66.76284573017946
15,45,9,11.276912654906864
13,30,28,37.5024033292774
32,24,25,32.79497100209837
43,47,38,51.48581881972334
32,24,27,33.38846256635526
24,8,20,11.305843582948082
27,31,20,26.413296927697473
21,9,28,12.591672759258495
35,42,34,46.06599698712813
13,30,25,33.447581073434336
29,24,45,33.4720586362208
42,13,27,18.147809813977528
27,10,9,10.83373237843553
42,7,10,9.69102106910164
29,38,4,4.407939962835598
33,48,13,16.932372620367673
33,48,10,12.620147688152946
33,48,17,22.511612780889333
29,21,38,29.1814984887613
9,7,7,8.4583473946862
33,47,6,7.1556849380709595
33,48,18,23.900610977148432
18,44,44,59.85657231202865
24,4,51,5.717076190100578
38,13,6,7.1556849380709595
38,13,7,8.4583473946862
38,13,4,4.407939962835598
26,43,48,59.71882270555889
5,18,52,25.113066226946636
48,51,6,7.1556849380709595
47,9,21,12.591672759258495
27,5,38,7.098102453634379
19,51,52,69.17125319285554
11,28,33,38.96882357860605
4,48,22,29.323909181424458
19,31,50,43.097171916786884
50,13,41,18.14793090645158
46,5,7,6.705693480746859
31,34,33,44.205237492360965
12,32,19,25.214035801652425
44,4,49,5.717076190100578
48,11,15,15.302735789017278
51,43,8,9.99960770232176
32,52,32,43.282895798363555
37,20,13,16.932372620367673
37,20,12,15.650176589199159
51,43,7,8.4583473946862
37,49,25,33.4576900035561
17,8,25,11.305687719636092
10,30,13,16.932372620367673
44,49,7,8.4583473946862
16,36,22,29.323909181424458
17,8,22,11.305594207478974
42,9,15,12.577981611218393
23,25,52,34.817267009622
44,8,20,11.305843582948082
17,16,33,22.387010192856653
24,12,19,16.824925230782974
23,23,18,23.779258880129255
34,46,40,54.35679421911139
12,12,9,11.066042632896815
48,29,15,19.68526130484939
27,41,51,56.984392915850975
10,32,14,18.30076403091658
42,44,3,3.2142759114585013
10,32,11,14.128249123904235
24,3,44,4.409450591761412
37,36,33,44.4729925387037
24,3,41,4.409450591755925
24,3,43,4.409450591763241
30,44,36,48.79344321816451
33,10,19,13.97822773323759
14,50,7,8.4583473946862
31,51,23,30.76697599895331
43,26,11,14.128249123904235
38,31,30,39.874187769135254
4,30,15,19.68526130484939
39,11,49,15.387901141443187
35,13,21,18.15544253051241
17,7,29,9.804029742945604
24,15,39,20.93849125721881
17,34,51,47.34934205609343
11,43,23,30.76697599895331
30,45,25,33.4576900035561
4,17,49,23.739116014596878
44,45,34,46.06599698712813
17,47,42,57.080569828104245
44,45,32,43.282895798363555
33,26,17,22.511612780889333
6,19,28,26.463861169315873
40,15,13,16.70051230242897
23,5,14,7.096832004070822
23,5,15,7.096832004070822
19,19,27,26.463861169315873
19,19,21,26.1329890096706
23,5,12,7.096832004070822
19,19,23,26.357245151583868
16,31,32,42.520263160640376
33,33,46,45.84750425678651
50,15,41,20.938491318894666
24,45,29,39.02052745903079
3,51,10,12.620147688152946
23,25,12,15.650176589199159
14,9,52,12.591671720921225
26,8,11,11.196906278709276
16,32,26,35.06387768148545
18,5,48,7.0981024536153114
46,8,25,11.305687719636092
47,24,35,33.47277114140511
47,24,33,33.47277114140511
19,47,23,30.76697599895331
37,7,26,9.804027798900005
24,30,43,41.70440221827661
23,3,15,4.409856295851294
46,48,49,65.8824619565932
44,42,5,5.890279629015307
40,37,35,47.13466632997953
40,37,36,48.35315862969806
40,37,30,40.38215028692495
8,22,27,30.58020250184882
18,14,41,19.621437754732018
15,33,14,18.30076403091658
39,17,44,23.73911602551548
11,29,45,40.320570839526916
18,35,48,48.635327470109246
32,11,47,15.38790114145844
15,27,51,37.53132020653572
50,34,42,47.345511636573946
4,39,22,29.323909181424458
4,39,27,36.34733218791116
50,34,45,47.34949791947925
18,12,41,16.83190665895682
31,5,43,7.098102453619497
11,9,48,12.591671720921225
43,47,6,7.1556849380709595
43,47,5,5.890279629015307
36,41,29,39.02052745903079
26,38,10,12.620147688152946
24,19,38,26.464823881879806
36,41,25,33.4576900035561
24,19,32,26.46483916676845
51,30,41,41.70539518221673
26,38,19,25.214035801652425
49,14,27,19.62145606196932
49,32,30,40.311716242107416
22,31,34,43.04796278135761
52,34,51,47.34934205609343
40,13,16,17.942945222983436
40,13,19,18.17129314895003
36,16,45,22.387004009515074
28,44,33,44.57314847942221
28,44,32,43.282895798363555
40,38,17,22.511612780889333
28,44,36,48.79344321816451
49,32,34,44.241002359785305
34,33,20,26.413296927697473
34,33,26,35.054440217088775
3,4,39,5.717076190045273
43,31,39,43.100367650731066
43,31,35,43.076685848511495
36,43,22,29.323909181424458
39,26,20,26.413296927697473
39,26,25,33.228263036763465
4,42,28,37.58532974175041
22,30,21,28.14622313103326
36,18,31,25.113194312384778
23,30,25,33.447581073434336
22,20,45,27.79233346050662
23,35,4,4.407939962835598
6,25,41,34.81729067907133
50,7,51,9.804029680997404
50,7,52,9.804029680997404
21,19,4,4.407939962835598
8,52,27,36.34733218791116
40,16,3,3.2142759114585013
39,39,29,39.02052745903079
30,22,32,30.60770745440663
40,16,9,11.276912654906864
30,22,30,30.611667794773076
47,51,30,40.38215028692495
15,38,28,37.58532974175041
15,42,40,53.989157312771496
45,52,27,36.34733218791116
15,42,48,58.429861324645074
15,38,22,29.323909181424458
18,8,33,11.305678952685625
9,17,51,23.739116014596878
44,24,47,33.47205962839136
49,52,26,35.054440217088775
49,52,24,32.126696921750955
49,52,25,33.4576900035561
49,52,22,29.323909181424458
52,38,29,39.02052745903079
32,29,26,34.777371234819526
52,8,28,11.305679926789335
29,45,20,26.413296927697473
45,3,22,4.409449677577164
7,49,6,7.1556849380709595
34,45,3,3.2142759114585013
6,45,37,50.17189825546939
43,48,28,37.58532974175041
32,8,44,11.305678955717807
32,8,45,11.305678955717807
27,17,34,23.739118471283344
51,11,10,12.475012353694057
50,51,32,43.282895798363555
6,30,50,41.70447589788472
47,41,51,56.984392915850975
6,22,4,4.407939962835598
49,35,13,16.932372620367673
51,21,26,29.178997475463163
42,9,3,3.2142759114585013
40,29,40,40.320265373704665
40,29,44,40.32050974262997
37,30,7,8.4583473946862
37,30,4,4.407939962835598
51,21,29,29.178997475463163
16,8,36,11.305678952685625
40,18,13,16.932372620367673
48,26,36,36.12087089638449
3,42,7,8.4583473946862
8,19,49,26.46482357961634
9,22,22,29.323909181424458
43,38,47,52.87650332514092
9,22,20,26.317519699970273
29,19,16,20.997841009297105
9,22,25,30.514219212915986
20,35,4,4.407939962835598
48,41,31,41.732447896088715
45,27,38,37.530812858312096
14,33,28,37.58532974175041
44,41,29,39.02052745903079
28,33,21,28.14622313103326
12,27,31,37.593704550473376
23,18,41,25.113066384747057
20,30,50,41.70447589788472
7,30,13,16.932372620367673
45,5,26,7.0981033689143995
25,3,28,4.409450636485277
48,24,34,33.47277114140511
48,24,37,33.472263033749144
19,49,12,15.650176589199159
51,40,50,55.66425529103938
19,49,14,18.30076403091658
17,41,30,40.38215028692495
30,13,49,18.147930908678163
14,33,20,26.413296927697473
30,13,41,18.14793090645158
19,13,21,18.15544253051241
45,39,34,46.06599698712813
52,49,5,5.890279629015307
48,5,6,6.3983193909861305
48,5,3,2.957196816296772
30,15,48,20.938491318412822
4,40,34,46.06599698712813
41,36,23,30.76697599895331
38,17,17,22.511612780889333
14,14,3,3.2142759114585013
40,5,14,7.096832004070822
43,28,43,39.02006601186572
14,14,5,5.890279629015307
41,33,34,45.19745863131109
18,31,48,43.09716407114595
14,40,48,55.66839500791194
18,31,40,43.100367650731066
4,22,34,30.60573022115195
5,42,21,28.14622313103326
7,35,42,48.62607518471438
12,26,50,36.12149133638192
37,19,11,14.128249123904235
21,39,18,23.900610977148432
12,8,44,11.305678955717807
5,42,25,33.4576900035561
26,16,4,4.407939962835598
11,37,44,51.442820215774304
26,16,7,8.4583473946862
9,32,43,44.48164254963941
46,17,48,23.739116015589477
43,18,27,25.1136868620938
6,3,51,4.409450591761969
48,13,10,12.582973927029936
48,5,45,7.098102453615777
43,18,28,25.1136868620938
15,9,32,12.591671752996433
48,47,23,30.76697599895331
48,6,15,8.44776708479415
46,5,37,7.098102453634379
51,13,12,15.123515895066953
17,32,47,44.481765036974444
48,20,39,27.792334688152003
48,20,35,27.7922718336768
49,10,21,13.980197564469997
44,5,26,7.0981033689143995
46,26,51,36.12149133638192
41,23,20,26.317519699970273
25,47,30,40.38215028692495
26,41,22,29.323909181424458
49,37,43,51.41014975985874
26,41,20,26.413296927697473
26,41,26,35.054440217088775
12,50,12,15.650176589199159
12,50,15,19.68526130484939
12,50,16,20.997841009297105
12,50,18,23.900610977148432
11,34,18,23.900610977148432
12,33,48,45.8476286685038
38,19,17,22.249855117158802
31,45,46,61.981972668472295
37,3,51,4.409450591761969
42,17,41,23.739115930225882
4,32,49,44.481795659980364
46,6,52,8.449996374676624
5,9,50,12.591671720921225
25,5,14,7.096832004070822
41,38,36,48.6441933345929
33,25,4,4.407939962835598
16,47,5,5.890279629015307
16,47,7,8.4583473946862
30,48,27,36.34733218791116
39,43,29,39.02052745903079
42,11,45,15.387901141519448
42,11,48,15.387901141427935
30,48,29,39.02052745903079
39,43,20,26.413296927697473
39,43,22,29.323909181424458
32,24,47,33.47205962839136
46,20,7,8.4583473946862
39,8,48,11.305678955721524
46,20,3,3.2142759114585013
8,5,3,2.957196816296772
8,5,4,4.016405227453474
27,31,42,43.096348292485196
38,4,48,5.717076190100578
7,51,3,3.2142759114585013
45,49,42,57.080569828104245
18,41,12,15.650176589199159
18,41,14,18.30076403091658
47,19,45,26.464823583347986
13,18,7,8.4583473946862
13,18,5,5.890279629015307
41,26,34,36.12087089638449
45,31,47,43.09716407114595
33,28,31,38.88756466506853
27,37,40,51.23420032320726
24,4,32,5.7170761885050645
33,28,38,39.0208099723267
18,44,23,30.76697599895331
33,52,52,69.51583585035053
35,7,5,5.505124972317458
35,7,7,8.4583473946862
22,41,49,56.97631617594963
42,24,35,33.47277114140511
23,40,46,55.66839500791194
6,11,14,15.190535717971086
17,17,26,23.73928110567671
44,49,14,18.30076403091658
31,34,15,19.68526130484939
26,51,22,29.323909181424458
21,17,38,23.739116438437115
26,51,26,35.054440217088775
21,46,15,19.68526130484939
24,14,3,3.2142759114585013
4,34,49,47.34937322779887
24,14,8,9.99960770232176
15,13,46,18.147930908795352
25,13,37,18.14793101145257
13,17,39,23.739116438437115
4,22,7,8.4583473946862
52,48,12,15.650176589199159
13,17,35,23.739118471283344
8,34,3,3.2142759114585013
15,4,40,5.717076190104512
25,49,52,67.28885690233597
13,34,34,46.06599698712813
42,36,5,5.890279629015307
31,35,3,3.2142759114585013
17,45,28,37.58532974175041
47,39,20,26.413296927697473
30,28,5,5.890279629015307
27,43,37,50.17189825546939
27,43,36,48.79344321816451
14,50,33,44.57314847942221
5,5,15,7.096832004070822
44,8,46,11.305678955717807
44,36,9,11.276912654906864
36,31,41,43.096348292485196
36,31,42,43.096348292485196
22,51,49,66.51572326781024
37,30,15,19.68526130484939
29,50,24,32.126696921750955
47,17,46,23.739116017574677
10,32,39,44.47772691050105
23,23,36,32.089631417622925
36,45,31,41.732447896088715
10,32,37,44.446674753392266
10,32,30,40.311716242107416
24,37,38,50.811116798704234
37,52,29,39.02052745903079
10,37,43,51.41014975985874
5,3,5,4.137974995373181
32,51,41,55.62518479229302
22,39,4,4.407939962835598
35,5,22,7.098111171193552
50,8,43,11.305678955777262
6,13,10,12.582973927029936
9,28,50,39.020006933117685
20,7,51,9.804029680997404
8,8,38,11.305678956490716
37,41,26,35.054440217088775
46,50,26,35.054440217088775
16,12,49,16.831906661683536
51,22,22,29.323909181424458
25,28,23,30.76697599895331
51,22,21,27.570910906278893
26,47,9,11.276912654906864
51,50,38,51.48581881972334
51,50,39,52.94214670089968
17,13,26,18.148055576510735
24,10,24,13.97970492474602
17,34,4,4.407939962835598
50,17,27,23.73928110567671
22,18,16,20.765129914503795
39,50,40,54.35679421911139
39,50,47,63.983580911885916
24,47,40,54.35679421911139
24,47,43,58.424271853403425
31,30,19,25.214035801652425
3,16,18,22.05922405082953
27,10,34,13.979663315717621
34,19,4,4.407939962835598
42,21,34,29.181467592978738
37,5,40,7.098102453634379
47,4,45,5.71707619010081
47,4,40,5.717076190104512
31,32,15,19.68526130484939
23,5,34,7.098102454586803
24,32,20,26.413296927697473
47,4,48,5.717076190100578
24,32,24,32.126696921750955
22,44,4,4.407939962835598
21,35,32,43.25067773652747
52,32,51,44.48180331580511
3,51,37,50.17189825546939
26,28,13,16.932372620367673
49,44,6,7.1556849380709595
18,5,23,7.098095566665683
18,5,20,7.098079962259563
26,30,12,15.650176589199159
40,41,48,56.987835811996376
31,41,32,43.282895798363555
31,41,35,47.26342161951138
31,41,37,50.17189825546939
51,25,32,34.815118373453494
5,30,9,11.276912654906864
29,10,24,13.97970492474602
29,51,9,11.276912654906864
31,7,22,9.80409000929464
9,47,51,65.18470419711817
25,23,12,15.650176589199159
23,29,23,30.76697599895331
42,40,44,55.5698883108901
40,32,27,36.23571374943988
14,44,45,60.360254473084396
37,51,38,51.48581881972334
41,15,5,5.890279629015307
7,47,23,30.76697599895331
15,38,5,5.890279629015307
48,35,9,11.276912654906864
24,3,24,4.409449677577164
16,39,34,46.06599698712813
45,50,45,61.252822385791774
48,35,7,8.4583473946862
22,17,16,20.61876953593492
34,12,7,8.400248518250043
46,3,30,4.409450606519391
48,35,3,3.2142759114585013
46,3,32,4.409450591536448
48,37,40,51.23420032320726
13,14,51,19.62143776268468
49,23,47,32.089490833427156
4,10,31,13.979662594181413
4,10,30,13.979662594181413
4,10,32,13.979663556229749
27,15,26,20.939065171714002
34,45,47,62.18785685100497
24,19,17,22.249855117158802
12,43,30,40.38215028692495
29,10,3,3.2142759114585013
42,43,37,50.17189825546939
42,43,38,51.48581881972334
35,37,50,51.431529449323726
38,45,21,28.14622313103326
39,25,15,19.68526130484939
3,18,5,5.890279629015307
3,18,8,9.99960770232176
23,26,3,3.2142759114585013
26,17,27,23.73928110567671
3,44,50,61.147514138467066
39,19,16,20.997841009297105
22,45,38,51.48581881972334
8,26,49,36.12149133638192
34,51,6,7.1556849380709595
51,51,47,63.983580911885916
10,41,19,25.214035801652425
10,21,52,29.181504930471405
44,35,35,47.458612920062315
43,31,13,16.932372620367673
38,24,36,33.47175505514709
16,11,15,15.302735789017278
16,11,13,15.039214039637814
38,24,32,33.46465686876701
36,43,49,59.784402351204875
41,34,32,43.05706932511077
41,34,37,47.251005969632466
4,42,47,58.429861324645074
9,20,43,27.79233321497763
34,25,49,34.817267009622
4,18,17,21.94948860249981
10,43,12,15.650176589199159
36,28,31,38.88756466506853
36,18,52,25.113066226946636
29,31,44,43.09735237502343
24,40,23,30.76697599895331
48,40,7,8.4583473946862
15,33,4,4.407939962835598
29,14,28,19.62145606196932
29,14,29,19.62145606196932
47,51,51,68.66587844447575
40,21,43,29.181505247277354
18,24,23,30.42856677552735
33,23,26,32.02960341532023
15,38,49,52.87650332514092
36,6,33,8.44999638456852
18,8,16,11.301857301929232
34,23,12,15.650176589199159
34,23,15,19.68526130484939
34,23,14,18.30076403091658
47,13,39,18.147930891451438
18,24,26,33.069183388684934
47,3,4,3.6923094410344075
47,50,43,58.56290245592199
31,20,48,27.792333429815493
31,27,42,37.53131222012274
28,42,50,58.429861324645074
13,7,18,9.80334361224367
17,15,28,20.938559841945963
42,3,29,4.409450576553506
46,26,26,35.054440217088775
38,41,20,26.413296927697473
48,28,14,18.30076403091658
38,41,27,36.34733218791116
27,19,28,26.463861169315873
25,51,29,39.02052745903079
38,10,26,13.979643353311856
49,35,36,48.188902645292146
9,19,13,16.932372620367673
23,26,10,12.620147688152946
49,35,31,41.84345762428592
16,5,21,7.098079962259563
14,43,27,36.34733218791116
12,36,6,7.1556849380709595
28,23,7,8.4583473946862
40,18,31,25.113194312384778
48,26,15,19.68526130484939
45,7,42,9.8040296810076
48,34,6,7.1556849380709595
48,34,7,8.4583473946862
38,20,35,27.7922718336768
37,26,5,5.890279629015307
48,34,3,3.2142759114585013
21,7,3,3.0764296274005836
49,52,42,57.080569828104245
52,45,38,51.48581881972334
39,14,23,19.624561373000383
45,25,9,11.276912654906864
52,45,30,40.38215028692495
26,12,40,16.83190665895682
11,7,5,5.505124972317458
26,12,46,16.83190666180209
28,12,26,16.831874488699246
47,22,41,30.606008151492446
28,12,20,16.824925230782974
35,31,48,43.09716407114595
28,12,22,16.83286921387892
17,41,18,23.900610977148432
17,41,13,16.932372620367673
11,44,18,23.900610977148432
17,41,17,22.511612780889333
28,11,30,15.387898604783892
33,23,19,25.237986194185726
18,24,15,19.68526130484939
3,19,49,26.46482357961634
20,4,44,5.71707619010081
40,10,16,13.970367752346927
48,22,51,30.60601144641699
44,7,47,9.804029680996477
31,49,21,28.14622313103326
7,6,4,4.252773851917924
5,50,14,18.30076403091658
9,33,27,36.23571374943988
34,8,22,11.305594207478974
34,8,27,11.305679926789335
24,5,45,7.098102453615777
38,12,13,16.212483080419062
11,8,16,11.301857301929232
15,21,3,3.2142759114585013
40,5,35,7.098102454586803
51,43,14,18.30076403091658
9,34,52,47.34934205609343
23,10,8,9.77005868471018
22,5,17,7.097830308318055
51,43,15,19.68526130484939
47,31,19,25.214035801652425
30,24,26,33.069183388684934
46,15,28,20.938559841945963
28,35,12,15.650176589199159
28,35,10,12.620147688152946
32,17,10,12.620147688152946
51,8,3,3.2142759114585013
4,22,11,14.128249123904235
22,6,42,8.44999637465118
13,36,21,28.14622313103326
11,11,37,15.38790116616692
43,7,20,9.803841179325891
33,18,33,25.11307119390872
13,36,29,39.02052745903079
4,25,25,33.4576900035561
41,47,23,30.76697599895331
18,41,7,8.4583473946862
46,24,31,33.48091846890705
19,38,29,39.02052745903079
33,50,35,47.458612920062315
49,37,29,39.02052745903079
19,38,24,32.126696921750955
16,16,23,22.38626450593504
51,43,16,20.997841009297105
16,17,4,4.407939962835598
42,50,45,61.252822385791774
7,22,46,30.606011529355662
11,34,37,47.251005969632466
11,34,35,46.65513944860733
18,51,16,20.997841009297105
17,18,21,25.002387450112405
50,40,38,51.38160942555502
50,40,39,52.55713002242977
15,33,18,23.900610977148432
20,24,25,32.79497100209837
37,38,11,14.128249123904235
41,49,8,9.99960770232176
28,7,44,9.8040296810076
47,32,50,44.481795659980364
13,45,44,59.40533679192859
13,45,46,61.981972668472295
13,47,6,7.1556849380709595
9,38,15,19.68526130484939
45,29,26,34.777371234819526
20,21,51,29.181504930471405
29,21,19,25.057250022413267
30,18,35,25.11307119390872
7,21,9,11.276912654906864
5,46,41,55.62518479229302
30,16,43,22.38700400192816
4,15,23,20.933009625029165
20,46,40,54.35679421911139
44,14,49,19.62143776262303
32,18,33,25.11307119390872
32,10,46,13.979663222589641
37,12,39,16.83190665895682
34,5,46,7.098102453615777
6,17,36,23.739118471283344
33,28,13,16.932372620367673
51,23,5,5.890279629015307
47,7,4,4.400749237833439
33,28,17,22.511612780889333
46,9,50,12.591671720921225
41,25,43,34.8172742133378
41,25,41,34.81729067907133
5,38,37,49.92115490184987
5,38,34,45.99919706274036
5,38,35,47.237870454975614
24,38,15,19.68526130484939
29,14,45,19.62143776262303
15,18,39,25.11306542291611
12,29,40,40.320265373704665
3,23,30,32.09632551959148
12,29,45,40.320570839526916
15,18,32,25.112948083011275
18,29,12,15.650176589199159
26,48,32,43.282895798363555
20,5,35,7.098102454586803
24,6,10,8.424174643613828
19,31,17,22.511612780889333
32,34,34,46.06599698712813
32,34,30,40.38215028692495
19,34,20,26.413296927697473
33,19,18,23.356868603144832
25,13,18,18.17129314895003
49,27,41,37.53131222012274
49,27,42,37.53131222012274
7,28,9,11.276912654906864
50,15,28,20.938559841945963
12,37,26,35.054440217088775
38,33,6,7.1556849380709595
41,18,33,25.11307119390872
52,48,37,50.17189825546939
39,4,38,5.717076190163751
21,29,17,22.511612780889333
31,36,33,44.4729925387037
5,32,28,37.58532974175041
22,40,41,54.944732669341704
11,50,34,46.06599698712813
30,33,5,5.890279629015307
52,6,9,8.296301049490413
35,6,18,8.44973491628307
25,11,17,15.366518675603075
25,11,12,14.694069137489517
49,15,20,20.91262163270509
35,6,12,8.479487119854305
5,37,17,22.511612780889333
50,12,52,16.83190666169836
10,30,51,41.70447783685843
35,6,14,8.44776708479415
3,11,44,15.387901141275414
4,13,41,18.14793090645158
7,24,44,33.4720606205624
18,43,35,47.458612920062315
47,17,24,23.73928110567671
34,34,22,29.323909181424458
14,7,10,9.69102106910164
11,43,9,11.276912654906864
27,41,14,18.30076403091658
7,13,26,18.148055576510735
17,20,52,27.792333429815493
46,44,45,60.360254473084396
11,40,51,55.66425529103938
10,49,32,43.282895798363555
37,48,30,40.38215028692495
39,46,21,28.14622313103326
12,9,7,8.377233985234223
37,48,39,52.94214670089968
52,5,49,7.098102453615544
6,13,32,18.14793269146918
21,52,28,37.58532974175041
5,15,38,20.93849125721881
24,46,8,9.99960770232176
5,15,37,20.93849175062571
38,49,20,26.413296927697473
5,15,34,20.938488790186113
39,40,41,54.944732669341704
38,38,9,11.276912654906864
25,10,3,3.2142759114585013
42,29,3,3.2142759114585013
9,48,31,41.732447896088715
9,48,30,40.38215028692495
22,28,41,39.01981808653015
22,28,45,39.02000402765051
39,43,4,4.407939962835598
29,21,8,9.99960770232176
15,25,14,18.30076403091658
29,21,4,4.407939962835598
10,8,9,10.611483663184659
5,14,22,19.624561373000383
52,13,30,18.14793269146918
34,48,9,11.276912654906864
32,44,6,7.1556849380709595
8,49,12,15.650176589199159
25,18,7,8.4583473946862
23,50,31,41.732447896088715
42,21,9,11.276912654906864
35,3,40,4.409450591770557
35,3,45,4.409450591762327
21,33,10,12.620147688152946
16,46,29,39.02052745903079
21,33,13,16.932372620367673
47,41,9,11.276912654906864
49,12,5,5.890279629015307
35,45,30,40.38215028692495
36,36,16,20.997841009297105
35,45,32,43.282895798363555
36,36,14,18.30076403091658
26,40,20,26.413296927697473
19,41,28,37.58532974175041
42,21,13,16.932372620367673
42,21,11,14.128249123904235
25,18,26,25.1058205861246
47,4,20,5.717061721015058
3,51,50,67.53211473233733
31,32,36,44.446674753392266
10,28,43,39.02006601186572
23,5,52,7.098102453615457
52,12,29,16.831905566373546
18,6,18,8.44973491628307
21,35,16,20.997841009297105
21,35,17,22.511612780889333
36,38,11,14.128249123904235
26,45,51,62.53571399815788
21,35,18,23.900610977148432
22,28,10,12.620147688152946
24,4,11,5.728773747325677
40,37,4,4.407939962835598
40,37,8,9.99960770232176
39,20,26,27.794409994779162
10,26,42,36.121486049093264
10,26,44,36.121486049093264
21,24,22,29.189362684974668
3,20,18,23.639981553762453
